# ATRAN synthetic spectrum for 2800-6000nm, unconvolved, inverse, resampled to 0.02nm.
# Input parameters: Obs Altitude: 14000 feet, Obs Latitude: 39 degrees,
# Water Vapor Overburden: 2000 microns, Std Atmosphere with: 2 Layers,
# Zenith Angle: 48 degrees, Wavelength Range: 2.8 - 6.0 microns, Smoothing R:	0 
# units Nanometer
# wavelengths in IN VACUUM
2866.640 1.0000000
2866.660 1.0000000
2866.680 1.0000000
2866.700 1.0000000
2866.720 1.0000000
2866.740 1.0000000
2866.760 1.0000000
2866.780 1.0000000
2866.800 1.0000000
2866.820 1.0000000
2866.840 1.0000000
2866.860 1.0000000
2866.880 1.0000000
2866.900 1.0000000
2866.920 1.0000000
2866.940 1.0000000
2866.960 1.0000000
2866.980 1.0000000
2867.000 1.0000000
2867.020 1.0000000
2867.040 1.0000000
2867.060 1.0000000
2867.080 0.9997749
2867.100 0.9981675
2867.120 0.9944631
2867.140 0.9820007
2867.160 0.9592344
2867.180 0.9303392
2867.200 0.8972446
2867.220 0.8620558
2867.240 0.8257010
2867.260 0.7896641
2867.280 0.7564803
2867.300 0.7259300
2867.320 0.6975815
2867.340 0.6697091
2867.360 0.6470222
2867.380 0.6313308
2867.400 0.6274831
2867.420 0.6490074
2867.440 0.7094575
2867.460 0.6999454
2867.480 0.6155455
2867.500 0.5668879
2867.520 0.5469578
2867.540 0.5467775
2867.560 0.5721321
2867.580 0.6447464
2867.600 0.7583005
2867.620 0.7512426
2867.640 0.7611526
2867.660 0.8481798
2867.680 0.8768337
2867.700 0.7464951
2867.720 0.6170337
2867.740 0.5442827
2867.760 0.5122936
2867.780 0.4923432
2867.800 0.4807654
2867.820 0.4763970
2867.840 0.4781062
2867.860 0.4850887
2867.880 0.4966554
2867.900 0.5125642
2867.920 0.5332483
2867.940 0.5581972
2867.960 0.5885921
2867.980 0.6250357
2868.000 0.6677040
2868.020 0.7191209
2868.040 0.7830575
2868.060 0.8413422
2868.080 0.8847820
2868.100 0.9320987
2868.120 0.9736876
2868.140 0.9936524
2868.160 0.9995144
2868.180 1.0000000
2868.200 1.0000000
2868.220 1.0000000
2868.240 1.0000000
2868.260 1.0000000
2868.280 1.0000000
2868.300 0.9997080
2868.320 0.9949188
2868.340 0.9741061
2868.360 0.9337618
2868.380 0.8808149
2868.400 0.8234313
2868.420 0.7673654
2868.440 0.7172986
2868.460 0.6743278
2868.480 0.6387249
2868.500 0.6105339
2868.520 0.5893756
2868.540 0.5754057
2868.560 0.5673044
2868.580 0.5645455
2868.600 0.5703976
2868.620 0.5866376
2868.640 0.6160672
2868.660 0.6691557
2868.680 0.7041343
2868.700 0.7624230
2868.720 0.8225394
2868.740 0.8945825
2868.760 0.9605585
2868.780 0.9949404
2868.800 0.9999608
2868.820 1.0000000
2868.840 1.0000000
2868.860 1.0000000
2868.880 0.9967887
2868.900 0.9804576
2868.920 0.9670530
2868.940 0.9196709
2868.960 0.8232543
2868.980 0.7280681
2869.000 0.6523678
2869.020 0.5973014
2869.040 0.5585365
2869.060 0.5318389
2869.080 0.5102638
2869.100 0.4963664
2869.120 0.4915594
2869.140 0.4953522
2869.160 0.5092055
2869.180 0.5381892
2869.200 0.5929752
2869.220 0.6797572
2869.240 0.7637359
2869.260 0.7498643
2869.280 0.7966486
2869.300 0.8823113
2869.320 0.9276165
2869.340 0.9429953
2869.360 0.9756421
2869.380 0.9966230
2869.400 0.9998571
2869.420 0.9999812
2869.440 0.9992181
2869.460 0.9876700
2869.480 0.9456628
2869.500 0.8850747
2869.520 0.8503503
2869.540 0.8780489
2869.560 0.9187862
2869.580 0.8269069
2869.600 0.6944649
2869.620 0.6031255
2869.640 0.5445232
2869.660 0.4975762
2869.680 0.4675372
2869.700 0.4482149
2869.720 0.4373278
2869.740 0.4356692
2869.760 0.4469397
2869.780 0.4534153
2869.800 0.4574120
2869.820 0.4543569
2869.840 0.4573794
2869.860 0.4829135
2869.880 0.4756247
2869.900 0.4750007
2869.920 0.4930593
2869.940 0.5249816
2869.960 0.5624294
2869.980 0.5887917
2870.000 0.6320470
2870.020 0.6912752
2870.040 0.7643577
2870.060 0.8467192
2870.080 0.9249079
2870.100 0.9783417
2870.120 0.9968540
2870.140 0.9997293
2870.160 0.9998909
2870.180 0.9992231
2870.200 0.9943260
2870.220 0.9786794
2870.240 0.9655707
2870.260 0.8728054
2870.280 0.7923785
2870.300 0.7167524
2870.320 0.6654646
2870.340 0.6337026
2870.360 0.6040906
2870.380 0.5793900
2870.400 0.5491372
2870.420 0.5255199
2870.440 0.5096362
2870.460 0.4996803
2870.480 0.4941515
2870.500 0.4924560
2870.520 0.4947759
2870.540 0.4987907
2870.560 0.5096959
2870.580 0.5338344
2870.600 0.5564524
2870.620 0.5357970
2870.640 0.5248869
2870.660 0.5261275
2870.680 0.5329332
2870.700 0.5433714
2870.720 0.5536792
2870.740 0.5654787
2870.760 0.5812763
2870.780 0.6009397
2870.800 0.6285280
2870.820 0.6702146
2870.840 0.7373814
2870.860 0.8171967
2870.880 0.8333624
2870.900 0.7945527
2870.920 0.7676234
2870.940 0.7834710
2870.960 0.8223952
2870.980 0.8028097
2871.000 0.7735892
2871.020 0.7699078
2871.040 0.7781227
2871.060 0.7909996
2871.080 0.8063923
2871.100 0.8229089
2871.120 0.8401041
2871.140 0.8575885
2871.160 0.8751610
2871.180 0.8924990
2871.200 0.9096966
2871.220 0.9268710
2871.240 0.9418140
2871.260 0.9527775
2871.280 0.9634301
2871.300 0.9732258
2871.320 0.9812068
2871.340 0.9876838
2871.360 0.9925380
2871.380 0.9959010
2871.400 0.9980229
2871.420 0.9992018
2871.440 0.9997480
2871.460 0.9999467
2871.480 1.0000000
2871.500 1.0000000
2871.520 1.0000000
2871.540 1.0000000
2871.560 1.0000000
2871.580 1.0000000
2871.600 1.0000000
2871.620 1.0000000
2871.640 1.0000000
2871.660 1.0000000
2871.680 1.0000000
2871.700 1.0000000
2871.720 1.0000000
2871.740 1.0000000
2871.760 1.0000000
2871.780 1.0000000
2871.800 1.0000000
2871.820 1.0000000
2871.840 1.0000000
2871.860 1.0000000
2871.880 1.0000000
2871.900 1.0000000
2871.920 1.0000000
2871.940 1.0000000
2871.960 0.9998923
2871.980 0.9996369
2872.000 0.9990421
2872.020 0.9978854
2872.040 0.9959729
2872.060 0.9932632
2872.080 0.9899990
2872.100 0.9862774
2872.120 0.9828022
2872.140 0.9816308
2872.160 0.9871953
2872.180 0.9968237
2872.200 0.9973255
2872.220 0.9841795
2872.240 0.9587287
2872.260 0.9329398
2872.280 0.9126059
2872.300 0.8969067
2872.320 0.8855477
2872.340 0.8804091
2872.360 0.8885398
2872.380 0.9095833
2872.400 0.8821998
2872.420 0.8800013
2872.440 0.8967340
2872.460 0.8660098
2872.480 0.8440237
2872.500 0.8403418
2872.520 0.8477420
2872.540 0.8619984
2872.560 0.8668874
2872.580 0.8596213
2872.600 0.8645023
2872.620 0.8760841
2872.640 0.8913223
2872.660 0.9091302
2872.680 0.9288311
2872.700 0.9476924
2872.720 0.9638685
2872.740 0.9780096
2872.760 0.9893564
2872.780 0.9966016
2872.800 0.9995559
2872.820 1.0000000
2872.840 1.0000000
2872.860 1.0000000
2872.880 1.0000000
2872.900 1.0000000
2872.920 1.0000000
2872.940 1.0000000
2872.960 1.0000000
2872.980 1.0000000
2873.000 1.0000000
2873.020 1.0000000
2873.040 1.0000000
2873.060 1.0000000
2873.080 1.0000000
2873.100 1.0000000
2873.120 1.0000000
2873.140 0.9996860
2873.160 0.9991151
2873.180 0.9992279
2873.200 0.9998891
2873.220 1.0000000
2873.240 1.0000000
2873.260 1.0000000
2873.280 0.9985624
2873.300 0.9872171
2873.320 0.9641940
2873.340 0.9406753
2873.360 0.9463076
2873.380 0.9703745
2873.400 0.9167819
2873.420 0.8277170
2873.440 0.7686205
2873.460 0.7166433
2873.480 0.6772971
2873.500 0.6482481
2873.520 0.6257975
2873.540 0.6136383
2873.560 0.6178586
2873.580 0.6340197
2873.600 0.5808181
2873.620 0.5404534
2873.640 0.5145153
2873.660 0.4973382
2873.680 0.4867341
2873.700 0.4852902
2873.720 0.4865514
2873.740 0.4959386
2873.760 0.5296481
2873.780 0.6082060
2873.800 0.6991560
2873.820 0.7301069
2873.840 0.8567699
2873.860 0.9139102
2873.880 0.7933593
2873.900 0.6404908
2873.920 0.5729460
2873.940 0.5221462
2873.960 0.4995935
2873.980 0.5096666
2874.000 0.5493854
2874.020 0.6399225
2874.040 0.7992267
2874.060 0.9679498
2874.080 0.9994379
2874.100 0.9873851
2874.120 0.8530634
2874.140 0.6792834
2874.160 0.5631645
2874.180 0.4874241
2874.200 0.4430233
2874.220 0.4451286
2874.240 0.4897488
2874.260 0.5084007
2874.280 0.6640557
2874.300 0.4702037
2874.320 0.4034540
2874.340 0.3868375
2874.360 0.3878397
2874.380 0.3419677
2874.400 0.3313414
2874.420 0.3298693
2874.440 0.2954850
2874.460 0.2851762
2874.480 0.3005186
2874.500 0.3502686
2874.520 0.4154554
2874.540 0.6186292
2874.560 0.4172667
2874.580 0.3071737
2874.600 0.2595980
2874.620 0.2367525
2874.640 0.2245357
2874.660 0.2163421
2874.680 0.2102850
2874.700 0.2059244
2874.720 0.2027873
2874.740 0.2005396
2874.760 0.1990303
2874.780 0.1983137
2874.800 0.1985498
2874.820 0.1995187
2874.840 0.2012830
2874.860 0.2052441
2874.880 0.2124266
2874.900 0.2253843
2874.920 0.2492500
2874.940 0.2958572
2874.960 0.3890820
2874.980 0.5212559
2875.000 0.5148071
2875.020 0.3805600
2875.040 0.2928365
2875.060 0.2514822
2875.080 0.2341728
2875.100 0.2323631
2875.120 0.2371012
2875.140 0.2570358
2875.160 0.3046664
2875.180 0.3758754
2875.200 0.4468093
2875.220 0.4091831
2875.240 0.3037976
2875.260 0.2640094
2875.280 0.2654917
2875.300 0.3060280
2875.320 0.4140850
2875.340 0.5240963
2875.360 0.4461380
2875.380 0.3527223
2875.400 0.3487216
2875.420 0.3528854
2875.440 0.2851448
2875.460 0.2369161
2875.480 0.2145440
2875.500 0.2044841
2875.520 0.2011674
2875.540 0.2027921
2875.560 0.2094096
2875.580 0.2202024
2875.600 0.2347188
2875.620 0.2522568
2875.640 0.2933293
2875.660 0.3684247
2875.680 0.5083154
2875.700 0.6564366
2875.720 0.6556408
2875.740 0.5311206
2875.760 0.4479987
2875.780 0.3742562
2875.800 0.3171154
2875.820 0.3097879
2875.840 0.3184236
2875.860 0.2824427
2875.880 0.2495825
2875.900 0.2410728
2875.920 0.2513608
2875.940 0.2872124
2875.960 0.2885338
2875.980 0.3188814
2876.000 0.4055017
2876.020 0.3459558
2876.040 0.2687584
2876.060 0.2408578
2876.080 0.2345324
2876.100 0.2371261
2876.120 0.2445873
2876.140 0.2599276
2876.160 0.2862058
2876.180 0.3289648
2876.200 0.3945805
2876.220 0.4842253
2876.240 0.5599423
2876.260 0.5465416
2876.280 0.4650946
2876.300 0.3938539
2876.320 0.3551814
2876.340 0.3387533
2876.360 0.3460951
2876.380 0.3858073
2876.400 0.4781658
2876.420 0.6388906
2876.440 0.7179152
2876.460 0.5785703
2876.480 0.4629476
2876.500 0.4079348
2876.520 0.4122379
2876.540 0.3965948
2876.560 0.4450631
2876.580 0.4991953
2876.600 0.5127784
2876.620 0.4592786
2876.640 0.3645886
2876.660 0.3210259
2876.680 0.3030049
2876.700 0.2960168
2876.720 0.2945911
2876.740 0.2966427
2876.760 0.3011360
2876.780 0.3061017
2876.800 0.3122594
2876.820 0.3200218
2876.840 0.3299436
2876.860 0.3408195
2876.880 0.3534042
2876.900 0.3704662
2876.920 0.3913468
2876.940 0.4184041
2876.960 0.4405887
2876.980 0.4389358
2877.000 0.4490918
2877.020 0.4677493
2877.040 0.4869122
2877.060 0.5056628
2877.080 0.5308193
2877.100 0.5691824
2877.120 0.6285278
2877.140 0.7220389
2877.160 0.8359355
2877.180 0.8647290
2877.200 0.8028959
2877.220 0.7420292
2877.240 0.7235677
2877.260 0.7299295
2877.280 0.7493706
2877.300 0.7755613
2877.320 0.8048344
2877.340 0.8359091
2877.360 0.8670089
2877.380 0.8971785
2877.400 0.9251997
2877.420 0.9497579
2877.440 0.9699729
2877.460 0.9850774
2877.480 0.9942417
2877.500 0.9979745
2877.520 0.9995113
2877.540 0.9999431
2877.560 1.0000000
2877.580 1.0000000
2877.600 1.0000000
2877.620 1.0000000
2877.640 1.0000000
2877.660 1.0000000
2877.680 1.0000000
2877.700 1.0000000
2877.720 1.0000000
2877.740 1.0000000
2877.760 1.0000000
2877.780 1.0000000
2877.800 1.0000000
2877.820 1.0000000
2877.840 0.9999340
2877.860 1.0000000
2877.880 1.0000000
2877.900 1.0000000
2877.920 1.0000000
2877.940 0.9999043
2877.960 0.9968914
2877.980 0.9843443
2878.000 0.9652124
2878.020 0.9315288
2878.040 0.8909032
2878.060 0.8478613
2878.080 0.8059366
2878.100 0.7665244
2878.120 0.7290566
2878.140 0.6946994
2878.160 0.6629403
2878.180 0.6351651
2878.200 0.6145660
2878.220 0.6104678
2878.240 0.5689713
2878.260 0.5386503
2878.280 0.5156693
2878.300 0.4971150
2878.320 0.4820423
2878.340 0.4688049
2878.360 0.4525883
2878.380 0.4393509
2878.400 0.4292340
2878.420 0.4218746
2878.440 0.4173415
2878.460 0.4170333
2878.480 0.4225997
2878.500 0.4340702
2878.520 0.4431538
2878.540 0.4458155
2878.560 0.4596505
2878.580 0.4726071
2878.600 0.4820073
2878.620 0.5334179
2878.640 0.6464815
2878.660 0.8070342
2878.680 0.8424821
2878.700 0.7020258
2878.720 0.5787158
2878.740 0.5176769
2878.760 0.4951122
2878.780 0.4984950
2878.800 0.5172472
2878.820 0.5303722
2878.840 0.5606441
2878.860 0.6039397
2878.880 0.6585512
2878.900 0.7257333
2878.920 0.8024037
2878.940 0.8810564
2878.960 0.9437949
2878.980 0.9826894
2879.000 0.9961689
2879.020 0.9997308
2879.040 1.0000000
2879.060 1.0000000
2879.080 0.9998912
2879.100 0.9994975
2879.120 0.9979083
2879.140 0.9877587
2879.160 0.9525833
2879.180 0.8930417
2879.200 0.8284365
2879.220 0.7743761
2879.240 0.7240831
2879.260 0.6684969
2879.280 0.6030840
2879.300 0.5524467
2879.320 0.5387217
2879.340 0.5146240
2879.360 0.5478044
2879.380 0.6156925
2879.400 0.6603544
2879.420 0.7939521
2879.440 0.8684531
2879.460 0.7175934
2879.480 0.5542734
2879.500 0.4449018
2879.520 0.3638182
2879.540 0.3151664
2879.560 0.2832852
2879.580 0.2615243
2879.600 0.2457954
2879.620 0.2335695
2879.640 0.2241408
2879.660 0.2172786
2879.680 0.2137589
2879.700 0.2155821
2879.720 0.2117632
2879.740 0.2037479
2879.760 0.2039351
2879.780 0.1992088
2879.800 0.1916768
2879.820 0.1856546
2879.840 0.1812217
2879.860 0.1786907
2879.880 0.1784036
2879.900 0.1806656
2879.920 0.1877575
2879.940 0.2056375
2879.960 0.2577183
2879.980 0.2093149
2880.000 0.1956922
2880.020 0.1948480
2880.040 0.1998187
2880.060 0.2095198
2880.080 0.2247477
2880.100 0.2477821
2880.120 0.2844418
2880.140 0.3456334
2880.160 0.4497496
2880.180 0.6319527
2880.200 0.8324068
2880.220 0.8361047
2880.240 0.6669181
2880.260 0.5516797
2880.280 0.5399588
2880.300 0.6160403
2880.320 0.7651569
2880.340 0.9089829
2880.360 0.9423744
2880.380 0.8682383
2880.400 0.7752204
2880.420 0.7706739
2880.440 0.7103247
2880.460 0.5614544
2880.480 0.4765967
2880.500 0.4127189
2880.520 0.3192841
2880.540 0.2685410
2880.560 0.2430633
2880.580 0.2355796
2880.600 0.2160928
2880.620 0.2104724
2880.640 0.2197896
2880.660 0.2518195
2880.680 0.2410281
2880.700 0.2329312
2880.720 0.2573465
2880.740 0.3271262
2880.760 0.3192080
2880.780 0.2771429
2880.800 0.2518634
2880.820 0.2350723
2880.840 0.2314727
2880.860 0.2414164
2880.880 0.2646494
2880.900 0.3009457
2880.920 0.3494926
2880.940 0.4349098
2880.960 0.6023161
2880.980 0.8148981
2881.000 0.8391688
2881.020 0.6387160
2881.040 0.4612014
2881.060 0.3695369
2881.080 0.3309705
2881.100 0.3112433
2881.120 0.3012748
2881.140 0.3010834
2881.160 0.3148344
2881.180 0.3314039
2881.200 0.3509875
2881.220 0.3819623
2881.240 0.4260281
2881.260 0.4873034
2881.280 0.5693178
2881.300 0.6682836
2881.320 0.7808749
2881.340 0.8911456
2881.360 0.9568598
2881.380 0.9698377
2881.400 0.9458976
2881.420 0.8980632
2881.440 0.8671031
2881.460 0.8790130
2881.480 0.9265129
2881.500 0.9770331
2881.520 0.9983102
2881.540 1.0000000
2881.560 1.0000000
2881.580 1.0000000
2881.600 0.9987857
2881.620 0.9774765
2881.640 0.9098899
2881.660 0.8154639
2881.680 0.7262086
2881.700 0.6599841
2881.720 0.6334673
2881.740 0.6693824
2881.760 0.7887619
2881.780 0.9076812
2881.800 0.8096275
2881.820 0.6241282
2881.840 0.4949812
2881.860 0.4175796
2881.880 0.3553356
2881.900 0.3115598
2881.920 0.2829543
2881.940 0.2658514
2881.960 0.2594017
2881.980 0.2676241
2882.000 0.3104891
2882.020 0.3840521
2882.040 0.3056382
2882.060 0.2800105
2882.080 0.2855743
2882.100 0.2966349
2882.120 0.2991950
2882.140 0.2694669
2882.160 0.2770045
2882.180 0.3145762
2882.200 0.3823223
2882.220 0.4593884
2882.240 0.4805380
2882.260 0.4183503
2882.280 0.3434363
2882.300 0.3649602
2882.320 0.2560944
2882.340 0.2334979
2882.360 0.2264105
2882.380 0.2297196
2882.400 0.2448048
2882.420 0.2754625
2882.440 0.3226582
2882.460 0.3586950
2882.480 0.3599310
2882.500 0.3565432
2882.520 0.3949240
2882.540 0.5067882
2882.560 0.7124936
2882.580 0.8849243
2882.600 0.7714227
2882.620 0.5474666
2882.640 0.4133156
2882.660 0.3538330
2882.680 0.3025643
2882.700 0.2758991
2882.720 0.2780856
2882.740 0.2930510
2882.760 0.2974979
2882.780 0.3092260
2882.800 0.3182304
2882.820 0.3216896
2882.840 0.3429007
2882.860 0.3770500
2882.880 0.4241588
2882.900 0.4849159
2882.920 0.5655387
2882.940 0.6659741
2882.960 0.7816855
2882.980 0.8942864
2883.000 0.9706508
2883.020 0.9961582
2883.040 0.9991832
2883.060 0.9973058
2883.080 0.9780409
2883.100 0.9103697
2883.120 0.8050416
2883.140 0.6906070
2883.160 0.5901344
2883.180 0.5115680
2883.200 0.4515103
2883.220 0.4085633
2883.240 0.3791889
2883.260 0.3660856
2883.280 0.3716022
2883.300 0.3699253
2883.320 0.3979382
2883.340 0.4742573
2883.360 0.6342073
2883.380 0.8379394
2883.400 0.8615767
2883.420 0.6680688
2883.440 0.4962514
2883.460 0.4230839
2883.480 0.4417903
2883.500 0.3761993
2883.520 0.3385122
2883.540 0.3286783
2883.560 0.3680524
2883.580 0.3386380
2883.600 0.3416696
2883.620 0.3919508
2883.640 0.4891471
2883.660 0.5653861
2883.680 0.4985704
2883.700 0.4124061
2883.720 0.3710245
2883.740 0.3615125
2883.760 0.3718182
2883.780 0.3975509
2883.800 0.4380255
2883.820 0.4972188
2883.840 0.5796757
2883.860 0.6893036
2883.880 0.8222741
2883.900 0.9187559
2883.920 0.9604889
2883.940 0.9492961
2883.960 0.8836562
2883.980 0.7832061
2884.000 0.6970403
2884.020 0.6435527
2884.040 0.6229034
2884.060 0.6307781
2884.080 0.6651610
2884.100 0.7201411
2884.120 0.7893667
2884.140 0.8779459
2884.160 0.9621125
2884.180 0.9981959
2884.200 1.0000000
2884.220 1.0000000
2884.240 1.0000000
2884.260 0.9942671
2884.280 0.9755787
2884.300 0.9694812
2884.320 0.9813813
2884.340 0.9949943
2884.360 0.9997317
2884.380 1.0000000
2884.400 1.0000000
2884.420 1.0000000
2884.440 1.0000000
2884.460 1.0000000
2884.480 1.0000000
2884.500 0.9984448
2884.520 0.9846755
2884.540 0.9482849
2884.560 0.8920729
2884.580 0.8284046
2884.600 0.7709230
2884.620 0.7301912
2884.640 0.7019693
2884.660 0.6909454
2884.680 0.6731662
2884.700 0.6182768
2884.720 0.5540176
2884.740 0.5062104
2884.760 0.4765841
2884.780 0.4498370
2884.800 0.4365317
2884.820 0.4402917
2884.840 0.4542904
2884.860 0.4442987
2884.880 0.4519336
2884.900 0.4754110
2884.920 0.5152896
2884.940 0.5771933
2884.960 0.6611526
2884.980 0.7601368
2885.000 0.8730247
2885.020 0.9652851
2885.040 0.9947206
2885.060 0.9988076
2885.080 0.9998512
2885.100 0.9993875
2885.120 0.9903222
2885.140 0.9480375
2885.160 0.8702508
2885.180 0.7857749
2885.200 0.8054085
2885.220 0.7632123
2885.240 0.5551117
2885.260 0.4503845
2885.280 0.3885944
2885.300 0.3465030
2885.320 0.3175196
2885.340 0.2905580
2885.360 0.2669958
2885.380 0.2492867
2885.400 0.2359836
2885.420 0.2272428
2885.440 0.2181639
2885.460 0.2094019
2885.480 0.2009354
2885.500 0.1943586
2885.520 0.1890408
2885.540 0.1851047
2885.560 0.1821804
2885.580 0.1802969
2885.600 0.1795777
2885.620 0.1802197
2885.640 0.1830911
2885.660 0.1905826
2885.680 0.2075735
2885.700 0.2149920
2885.720 0.2203752
2885.740 0.2478880
2885.760 0.2848080
2885.780 0.2869545
2885.800 0.3232086
2885.820 0.3953695
2885.840 0.5554761
2885.860 0.7917672
2885.880 0.8507177
2885.900 0.6364418
2885.920 0.4351281
2885.940 0.3236540
2885.960 0.2680357
2885.980 0.2385943
2886.000 0.2209008
2886.020 0.2093938
2886.040 0.2046708
2886.060 0.2045699
2886.080 0.2079803
2886.100 0.2156616
2886.120 0.2291851
2886.140 0.2497318
2886.160 0.2734118
2886.180 0.3145772
2886.200 0.3857391
2886.220 0.5022443
2886.240 0.6933630
2886.260 0.9099929
2886.280 0.9792351
2886.300 0.8992240
2886.320 0.6760808
2886.340 0.4985456
2886.360 0.3948279
2886.380 0.3410320
2886.400 0.3180074
2886.420 0.3208547
2886.440 0.3286607
2886.460 0.3655960
2886.480 0.4661100
2886.500 0.6586215
2886.520 0.7678839
2886.540 0.6100714
2886.560 0.4429583
2886.580 0.3583274
2886.600 0.3254327
2886.620 0.3220718
2886.640 0.3463512
2886.660 0.4077355
2886.680 0.5400265
2886.700 0.7516297
2886.720 0.9149517
2886.740 0.7199172
2886.760 0.5155127
2886.780 0.3982848
2886.800 0.3383594
2886.820 0.3107246
2886.840 0.2948060
2886.860 0.2797489
2886.880 0.2703537
2886.900 0.2662576
2886.920 0.2657432
2886.940 0.2681201
2886.960 0.2702287
2886.980 0.2745609
2887.000 0.2803754
2887.020 0.2858277
2887.040 0.2942244
2887.060 0.3056888
2887.080 0.3082322
2887.100 0.3146662
2887.120 0.3244122
2887.140 0.3376540
2887.160 0.3565458
2887.180 0.3636380
2887.200 0.3704425
2887.220 0.3828968
2887.240 0.3984724
2887.260 0.4176202
2887.280 0.4429965
2887.300 0.4809135
2887.320 0.5267474
2887.340 0.5375419
2887.360 0.5440716
2887.380 0.5445686
2887.400 0.5661235
2887.420 0.5888657
2887.440 0.6139054
2887.460 0.6473384
2887.480 0.6853087
2887.500 0.7314690
2887.520 0.7887832
2887.540 0.8626880
2887.560 0.9434510
2887.580 0.9659666
2887.600 0.9381786
2887.620 0.9303145
2887.640 0.9441506
2887.660 0.9639046
2887.680 0.9814433
2887.700 0.9930206
2887.720 0.9984504
2887.740 0.9998602
2887.760 1.0000000
2887.780 1.0000000
2887.800 1.0000000
2887.820 1.0000000
2887.840 1.0000000
2887.860 1.0000000
2887.880 1.0000000
2887.900 1.0000000
2887.920 1.0000000
2887.940 1.0000000
2887.960 1.0000000
2887.980 1.0000000
2888.000 1.0000000
2888.020 1.0000000
2888.040 1.0000000
2888.060 1.0000000
2888.080 1.0000000
2888.100 1.0000000
2888.120 0.9999820
2888.140 0.9995077
2888.160 0.9974989
2888.180 0.9921537
2888.200 0.9822954
2888.220 0.9673002
2888.240 0.9479543
2888.260 0.9255011
2888.280 0.9025358
2888.300 0.8779140
2888.320 0.8524984
2888.340 0.8302794
2888.360 0.8158706
2888.380 0.8147196
2888.400 0.8402632
2888.420 0.9041602
2888.440 0.9461193
2888.460 0.8720423
2888.480 0.7901639
2888.500 0.7425768
2888.520 0.7186359
2888.540 0.7081156
2888.560 0.7066811
2888.580 0.7121481
2888.600 0.7234245
2888.620 0.7417599
2888.640 0.7683363
2888.660 0.8037607
2888.680 0.8433141
2888.700 0.8875343
2888.720 0.9353131
2888.740 0.9797671
2888.760 0.9933331
2888.780 0.9910732
2888.800 0.9955724
2888.820 0.9994709
2888.840 1.0000000
2888.860 1.0000000
2888.880 1.0000000
2888.900 1.0000000
2888.920 1.0000000
2888.940 0.9999476
2888.960 1.0000000
2888.980 1.0000000
2889.000 1.0000000
2889.020 1.0000000
2889.040 1.0000000
2889.060 1.0000000
2889.080 1.0000000
2889.100 1.0000000
2889.120 1.0000000
2889.140 0.9998295
2889.160 0.9983294
2889.180 0.9940571
2889.200 0.9887908
2889.220 0.9871197
2889.240 0.9884512
2889.260 0.9857492
2889.280 0.9767898
2889.300 0.9761844
2889.320 0.9613946
2889.340 0.8899929
2889.360 0.8075248
2889.380 0.7413826
2889.400 0.6894354
2889.420 0.6458996
2889.440 0.6064758
2889.460 0.5769161
2889.480 0.5642931
2889.500 0.5851010
2889.520 0.5221089
2889.540 0.5082707
2889.560 0.5084265
2889.580 0.5116176
2889.600 0.5179685
2889.620 0.5459716
2889.640 0.6279818
2889.660 0.8738497
2889.680 1.0000000
2889.700 0.8249681
2889.720 0.7451708
2889.740 0.7680811
2889.760 0.8425580
2889.780 0.9298714
2889.800 0.9852552
2889.820 0.9982936
2889.840 0.9987261
2889.860 0.9895892
2889.880 0.9413912
2889.900 0.8506799
2889.920 0.7698610
2889.940 0.7074310
2889.960 0.5805005
2889.980 0.5086694
2890.000 0.4895432
2890.020 0.4291290
2890.040 0.3834182
2890.060 0.3620097
2890.080 0.3559542
2890.100 0.3640258
2890.120 0.3980154
2890.140 0.4856319
2890.160 0.6324152
2890.180 0.7839939
2890.200 0.8033562
2890.220 0.5904205
2890.240 0.4180938
2890.260 0.3286697
2890.280 0.2802067
2890.300 0.2529669
2890.320 0.2386059
2890.340 0.2332099
2890.360 0.2164883
2890.380 0.2072955
2890.400 0.2013875
2890.420 0.1963561
2890.440 0.1979648
2890.460 0.2022059
2890.480 0.2049902
2890.500 0.2128285
2890.520 0.2422775
2890.540 0.3037159
2890.560 0.3433425
2890.580 0.3422665
2890.600 0.2448599
2890.620 0.1965414
2890.640 0.1754184
2890.660 0.1647935
2890.680 0.1592562
2890.700 0.1567494
2890.720 0.1567026
2890.740 0.1592598
2890.760 0.1638065
2890.780 0.1656252
2890.800 0.1632190
2890.820 0.1613429
2890.840 0.1586857
2890.860 0.1593090
2890.880 0.1621803
2890.900 0.1686747
2890.920 0.1828980
2890.940 0.1945602
2890.960 0.1994011
2890.980 0.2161281
2891.000 0.2468721
2891.020 0.3019627
2891.040 0.4073425
2891.060 0.6018053
2891.080 0.8032748
2891.100 0.7086090
2891.120 0.5489438
2891.140 0.5244076
2891.160 0.6287521
2891.180 0.8421009
2891.200 0.9890815
2891.220 0.9869411
2891.240 0.8332362
2891.260 0.6212285
2891.280 0.5171562
2891.300 0.5233319
2891.320 0.6681968
2891.340 0.9039939
2891.360 0.9104177
2891.380 0.9968860
2891.400 0.9880101
2891.420 0.6656146
2891.440 0.4847698
2891.460 0.4259994
2891.480 0.3109164
2891.500 0.2600508
2891.520 0.2433072
2891.540 0.2309873
2891.560 0.2216294
2891.580 0.2184003
2891.600 0.2236130
2891.620 0.2338769
2891.640 0.2478636
2891.660 0.2660955
2891.680 0.2926147
2891.700 0.3386611
2891.720 0.3946090
