24561.6513  4070.238160  3.168 Th I   L
24535.1063  4074.641923  2.044 Th II  L
24529.9226  4075.503004  3.475 Th I   L
24527.4903  4075.907164  2.405 Th I   L
24494.6738  4081.367927  3.143 Th I   L
24482.0713  4083.468911  3.414 Th I   L
24472.6410  4085.042472  3.179 Th II  L
24470.2972  4085.433751  3.167 Th I   L
24463.7893  4086.520592  3.848 Th II  L
24448.1329  4089.137621  3.259 Th I   L
24422.7229  4093.392143  2.295 Th II  L
24421.0556  4093.671618  2.957 Th I   L
24414.6398  4094.747403  3.891 Th II  L
24406.7176  4096.076549  3.002 Th I   L
24396.7667  4097.747286  3.790 Th I   L
24389.7094  4098.933009  2.680 Th II  L
24383.4021  4099.993311  1.982 Th I   L
24381.3329  4100.341269  4.183 Th I   L
24367.8043  4102.617755  3.042 Th I   L
24366.6075  4102.819278  2.164 Th I   L
24357.3327  4104.381577  2.588 Th II  L
24333.3924  4108.419732  3.608 Th II  L
24328.0401  4109.323634  3.203 Th I   L
24290.0028  4115.758823  3.551 Th I   L
24284.3704  4116.713432  3.655 Th II  L
24273.8963  4118.489808  2.470 Th I   L
24247.5451  4122.965693  1.783 Th II  L
24200.3752  4131.002095  3.662 Th I   L
24180.9313  4134.323895  2.590 Th I   L
24174.1727  4135.479805  2.842 Th I   L
24159.2131  4138.040573  2.823 Th I   L
24132.0356  4142.700927  3.412 Th II  L
24118.3701  4145.048236  1.495 Th I   L
24103.8780  4147.540441  2.256 Th I   L
24100.1519  4148.181686  2.852 Th II  L
24082.9455  4151.145471  2.158 Th I   L
24062.2228  4154.720565  2.692 Th I   L
24036.5750  4159.153885  2.228 Th I   L
24021.6454  4161.738871  2.732 Th I   L
24013.3301  4163.180012  1.625 Th II  L
23998.4216  4165.766346  3.751 Th I   L
23991.8596  4166.905758  1.175 Th I   L
23986.3352  4167.865471  2.347 Th I   L
23981.9128  4168.634060  2.716 Th II  L
23970.9930  4170.533090  3.847 Th I   L
23969.5470  4170.784682  2.154 Th II  L
23927.8127  4178.059409  3.241 Th II  L
23923.2939  4178.848605  2.947 Th I   L
23912.5743  4180.721948  2.213 Th I   L
23893.0539  4184.137634  2.737 Th I   L
23875.9185  4187.140573  2.382 Th I   L
23849.2248  4191.827206  2.262 Th II  L
23846.1833  4192.361872  2.931 Th I   L
23842.4612  4193.016371  3.430 Th I   L
23836.4011  4194.082412  1.722 Th II  L
23831.5503  4194.936108  3.358 Th I   L
23762.2222  4207.175392  1.950 Th I   L
23759.7529  4207.612643  2.139 Th I   L
23755.2447  4208.411158  2.776 Th I   L
23743.7027  4210.456944  2.391 Th I   L
23741.0747  4210.923021  4.460 Th I   L
23737.7410  4211.514424  1.949 Th II  L
23728.9928  4213.067117  3.483 Th I   L
23716.9277  4215.210400  1.262 Th I   L
23714.5794  4215.627803  2.291 Th I   L
23713.3215  4215.851439  2.168 Th I   L
23689.6343  4220.066936  3.035 Th I   L
23685.9016  4220.731987  2.694 Th I   L
23683.5352  4221.153725  2.235 Th I   L
23680.5184  4221.691494  2.199 Th I   L
23654.7019  4226.299091  2.686 Th I   L
23648.6129  4227.387297  3.241 Th I   L
23638.7712  4229.147346  3.559 Th I   L
23637.0562  4229.454187  2.470 Th II  L
23631.6258  4230.426111  3.234 Th I   L
23629.4064  4230.823466  2.666 Th I   L
23615.6487  4233.288251  2.181 Th II  L
23612.2018  4233.906232  1.877 Th I   L
23603.5188  4235.463786  4.317 Th I   L
23572.1796  4241.094942  2.904 Th I   L
23568.8154  4241.700319  1.726 Th I   L
23563.1515  4242.719927  2.151 Th II  L
23560.1467  4243.261039  2.570 Th I   L
23543.1622  4246.322271  1.870 Th I   L
23524.5643  4249.679373  2.294 Th II  L
23503.2196  4253.538831  3.207 Th I   L
23488.2285  4256.253647  3.573 Th I   L
23475.7288  4258.519951  3.320 Th I   L
23465.7412  4260.332518  3.268 Th I   L
23460.5504  4261.275159  2.393 Th II  L
23459.3528  4261.492698  2.272 Th I   L
23444.9713  4264.106807  2.070 Th II  L
23417.7434  4269.064793  2.279 Th I   L
23412.9311  4269.942283  2.977 Th I   L
23410.8134  4270.328531  2.278 Th II  L
23408.5857  4270.734934  2.230 Th I   L
23396.8653  4272.874347  3.233 Th I   L
23394.2204  4273.357439  3.496 Th II  L
23375.3506  4276.807189  2.980 Th II  L
23367.0693  4278.322907  3.287 Th I   L
23363.0490  4279.059142  2.233 Th I   L
23359.8886  4279.638074  1.831 Th I   L
23354.8192  4280.567019  3.301 Th I   L
23352.0854  4281.068158  3.271 Th II  L
23350.1949  4281.414763  3.010 Th II  L
23338.7288  4283.518230  2.738 Th II  L
23325.5427  4285.939783  2.088 Th I   L
23321.4063  4286.699974  1.863 Th II  L
23310.7002  4288.668800  3.212 Th I   L
23293.6407  4291.809723  3.328 Th I   L
23290.9461  4292.306267  2.165 Th I   L
23273.1696  4295.584873  2.745 Th I   L
23271.9189  4295.815748  2.329 Th I   L
23257.0381  4298.564425  1.659 Th I   L
23251.2516  4299.634234  3.114 Th I   L
23250.1410  4299.839604  3.459 Th I   L
23227.7253  4303.989208  2.658 Th I   L
23210.5395  4307.176075  3.641 Th I   L
23205.4443  4308.121805  3.209 Th I   L
23185.6531  4311.799273  3.288 Th I   L
23175.9612  4313.602453  2.437 Th I   L
23167.0889  4315.254471  3.840 Th I   L
23153.2086  4317.841503  2.113 Th I   L
23150.1303  4318.415661  3.446 Th II  L
23140.9630  4320.126431  3.348 Th II  L
23132.3949  4321.726615  1.642 Th I   L
23113.4217  4325.274266  2.997 Th I   L
23100.3856  4327.715159  2.492 Th I   L
23093.9807  4328.915443  3.851 Th I   L
23086.0032  4330.411334  2.655 Th I   L
23083.6963  4330.844120  3.356 Th I   L
23075.7307  4332.339116  2.652 Th I   L
23067.2234  4333.936931  2.034 Th II  L
23049.4593  4337.277141  4.074 Th I   L
23030.2485  4340.895167  3.333 Th I   L
23024.1306  4342.048634  1.920 Th I   L
23022.0345  4342.443971  3.788 Th I   L
23019.2296  4342.973116  1.652 Th I   L
23017.0637  4343.381800  2.727 Th I   L
23014.0454  4343.951448  3.095 Th II  L
23012.0586  4344.326495  3.479 Th II  L
22986.9487  4349.072129  3.648 Th I   L
22984.0006  4349.629976  1.976 Th I   L
22963.8394  4353.448831  3.732 Th I   L
22958.3872  4354.482703  2.805 Th I   L
22953.9724  4355.320241  2.703 Th II  L
22950.1573  4356.044246  2.657 Th I   L
22941.8929  4357.613456  2.835 Th II  L
22938.1723  4358.320293  3.317 Th I   L
22932.6356  4359.372555  3.218 Th I   L
22928.4556  4360.167295  2.705 Th I   L
22916.3424  4362.472055  2.592 Th I   L
22898.1912  4365.930205  3.788 Th I   L
22877.5178  4369.875571  3.734 Th I   L
22834.1416  4378.176824  4.112 Th I   L
22823.1466  4380.286039  2.754 Th I   L
22814.9488  4381.859986  3.972 Th II  L
22784.4028  4387.734646  3.110 Th I   L
22766.8846  4391.110881  4.137 Th II  L
22757.2285  4392.974102  3.481 Th I   L
22753.1610  4393.759438  2.965 Th I   L
22740.8423  4396.139580  2.109 Th I   L
22739.0905  4396.478255  2.694 Th II  L
22736.3428  4397.009579  2.080 Th I   L
22718.8995  4400.385610  2.260 Th II  L
22712.7299  4401.580930  3.685 Th I   L
22705.7873  4402.926798  4.043 Th I   L
22677.1771  4408.481762  2.977 Th I   L
22669.8902  4409.898820  2.854 Th I   L
22646.3323  4414.486318  3.605 Th I   L
22637.3502  4416.237933  2.660 Th II  L
22634.2387  4416.845034  3.241 Th I   L
22619.2577  4419.770424  2.253 Th I   L
22607.6072  4422.048113  3.262 Th I   L
22601.4031  4423.261994  2.033 Th I   L
22599.0624  4423.720151  3.183 Th I   L
22559.8263  4431.414024  1.805 Th I   L
22555.5602  4432.252182  3.309 Th I   L
22551.9447  4432.962762  3.364 Th II  L
22549.2577  4433.491016  2.741 Th I   L
22535.0637  4436.283559  2.508 Th II  L
22529.1661  4437.444892  2.241 Th I   L
22520.6476  4439.123394  2.826 Th II  L
22513.2921  4440.573767  3.223 Th II  L
22511.8104  4440.866037  3.116 Th II  L
22479.5984  4447.229655  2.519 Th I   L
22460.3006  4451.050772  1.825 Th II  L
22456.8190  4451.740841  1.847 Th I   L
22452.6578  4452.565919  3.931 Th I   L
22444.7268  4454.139273  2.295 Th I   L
22442.8316  4454.515415  2.227 Th II  L
22429.1325  4457.236156  2.679 Th I   L
22425.2816  4458.001577  3.987 Th I   L
22408.9979  4461.241078  3.708 Th I   L
22407.5585  4461.527666  3.734 Th I   L
22396.8225  4463.666343  3.234 Th I   L
22394.4651  4464.136229  2.174 Th I   L
22388.4266  4465.340307  3.215 Th II  L
22373.4923  4468.320958  2.626 Th I   L
22369.1456  4469.189256  2.381 Th I   L
22367.4632  4469.525401  3.486 Th I   L
22360.1339  4470.990465  2.890 Th I   L
22338.9943  4475.221486  3.674 Th I   L
22336.2814  4475.765046  2.327 Th I   L
22329.0549  4477.213582  1.907 Th I   L
22322.1648  4478.595578  3.337 Th I   L
22313.8330  4480.267877  2.007 Th I   L
22304.3652  4482.169703  3.829 Th I   L
22298.5069  4483.347289  3.497 Th I   L
22293.8196  4484.289926  1.830 Th II  L
22280.8631  4486.897614  4.046 Th I   L
22277.8932  4487.495789  3.446 Th II  L
22273.8422  4488.311951  2.848 Th I   L
22272.0198  4488.679208  3.509 Th II  L
22267.1303  4489.664858  3.361 Th I   L
22242.2317  4494.690823  2.592 Th I   L
22239.5301  4495.236832  1.942 Th II  L
22217.4552  4499.703284  2.124 Th I   L
22216.0731  4499.983224  3.741 Th I   L
22193.1538  4504.630538  2.331 Th I   L
22190.2681  4505.216342  3.597 Th I   L
22150.9040  4513.222627  3.400 Th I   L
22148.6598  4513.679940  3.447 Th I   L
22141.6045  4515.118228  4.227 Th I   L
22139.1074  4515.627500  2.180 Th I   L
22121.3165  4519.259216  3.517 Th I   L
22097.5071  4524.128670  2.490 Th I   L
22094.0410  4524.838426  2.565 Th II  L
22091.0763  4525.445679  1.931 Th I   L
22088.2348  4526.027843  1.972 Th II  L
22076.6154  4528.410040  1.803 Th II  L
22067.3129  4530.319024  3.328 Th I   L
22057.8741  4532.257632  2.756 Th II  L
22048.8186  4534.119077  2.930 Th II  L
22047.4393  4534.402726  2.133 Th I   L
22043.2992  4535.254374  3.735 Th I   L
22039.7753  4535.979533  2.755 Th I   L
22015.4140  4540.998918  3.833 Th I   L
21998.3882  4544.513519  2.995 Th II  L
21976.7903  4548.979758  1.840 Th I   L
21972.6625  4549.834344  2.186 Th I   L
21931.6346  4558.345945  3.084 Th I   L
21928.2062  4559.058632  2.308 Th I   L
21926.9876  4559.312010  2.471 Th I   L
21921.7842  4560.394230  1.854 Th II  L
21913.6815  4562.080492  2.697 Th I   L
21903.6028  4564.179718  2.238 Th II  L
21900.4571  4564.835313  3.253 Th I   L
21888.9267  4567.239946  3.673 Th I   L
21884.6027  4568.142371  3.106 Th I   L
21882.7782  4568.523251  2.550 Th I   L
21879.7880  4569.147621  2.837 Th I   L
21871.0546  4570.972161  3.879 Th I   L
21869.8744  4571.218853  3.076 Th I   L
21866.3398  4571.957776  2.432 Th I   L
21856.4479  4574.027011  2.574 Th I   L
21855.1183  4574.305291  2.311 Th I   L
21839.4755  4577.581732  2.348 Th I   L
21828.7675  4579.827278  3.409 Th I   L
21813.3548  4583.063308  1.478 Th I   L
21810.5419  4583.654394  2.087 Th II  L
21787.8590  4588.426418  3.936 Th I   L
21767.7445  4592.666430  3.811 Th I   L
21763.1124  4593.643959  3.026 Th I   L
21740.4298  4598.436758  2.096 Th I   L
21734.4367  4599.704748  2.813 Th I   L
21721.6156  4602.419761  1.795 Th I   L
21719.4135  4602.886400  2.665 Th II  L
21718.1991  4603.143767  3.390 Th I   L
21711.0826  4604.652617  1.806 Th II  L
21698.2443  4607.377126  2.657 Th I   L
21692.3953  4608.619441  3.292 Th I   L
21673.9391  4612.543928  2.801 Th I   L
21668.9591  4613.604010  3.428 Th I   L
21662.2904  4615.024319  3.182 Th I   L
21660.8364  4615.334111  3.413 Th I   L
21655.5889  4616.452497  2.373 Th I   L
21651.6260  4617.297456  1.702 Th I   L
21637.8249  4620.242532  2.836 Th I   L
21636.8618  4620.448195  2.674 Th I   L
21618.7726  4624.314351  3.104 Th I   L
21614.2822  4625.275057  2.334 Th I   L
21613.2558  4625.494718  2.554 Th I   L
21604.8328  4627.298084  3.174 Th I   L
21600.6138  4628.201884  3.419 Th I   L
21554.3981  4638.125558  2.803 Th I   L
21551.8006  4638.684582  3.667 Th I   L
21523.8565  4644.707008  2.942 Th I   L
21512.0778  4647.250193  3.534 Th I   L
21499.4612  4649.977396  2.600 Th I   L
21498.2721  4650.234614  3.411 Th I   L
21490.1628  4651.989384  3.132 Th II  L
21455.1995  4659.570368  2.965 Th I   L
21441.2862  4662.594029  2.721 Th I   L
21438.4863  4663.202971  3.988 Th I   L
21430.3622  4664.970790  2.762 Th I   L
21423.2653  4666.516185  3.638 Th I   L
21421.9678  4666.798835  3.676 Th I   L
21415.6692  4668.171424  3.887 Th I   L
21407.3560  4669.984249  4.046 Th I   L
21382.6698  4675.375803  3.018 Th I   L
21349.0871  4682.730405  2.198 Th I   L
21346.2558  4683.351536  3.553 Th I   L
21333.3050  4686.194700  4.199 Th I   L
21331.5875  4686.572008  2.119 Th II  L
21314.4773  4690.334215  2.211 Th II  L
21313.1682  4690.622309  3.755 Th I   L
21307.4328  4691.884915  2.395 Th I   L
21297.4164  4694.091583  3.852 Th II  L
21291.2349  4695.454438  3.179 Th I   L
21281.5307  4697.595571  1.814 Th I   L
21267.1542  4700.771172  2.904 Th I   L
21233.1760  4708.293640  3.500 Th I   L
21212.6915  4712.840378  3.226 Th I   L
21204.4516  4714.671789  2.537 Th I   L
21201.0405  4715.430361  2.676 Th II  L
21183.0198  4719.441906  2.509 Th I   L
21181.8941  4719.692712  2.409 Th I   L
21177.0128  4720.780633  2.709 Th I   L
21174.7901  4721.276176  3.490 Th I   L
21171.1464  4722.088747  3.604 Th I   L
21163.5468  4723.784408  3.837 Th II  L
21144.0789  4728.133790  2.916 Th I   L
21142.0230  4728.593564  2.092 Th I   L
21139.6322  4729.128367  3.937 Th I   L
21136.2737  4729.879829  2.874 Th II  L
21135.3249  4730.092160  2.679 Th I   L
21131.8000  4730.881170  2.606 Th II  L
21117.6746  4734.045668  2.707 Th I   L
21100.4142  4737.918238  2.609 Th I   L
21092.5857  4739.676734  3.711 Th I   L
21081.7295  4742.117501  3.354 Th I   L
21050.2914  4749.199831  4.041 Th I   L
21036.0547  4752.414027  3.981 Th II  L
20997.6347  4761.109795  2.904 Th II  L
20994.3220  4761.861061  2.156 Th II  L
20991.3958  4762.524882  2.546 Th II  L
20983.3706  4764.346347  3.874 Th I   L
20977.8707  4765.595474  3.426 Th I   L
20973.4451  4766.601069  4.110 Th I   L
20971.8577  4766.961860  1.993 Th II  L
20935.1793  4775.313691  3.234 Th I   L
20933.0725  4775.794315  3.311 Th I   L
20930.7637  4776.321138  2.226 Th I   L
20926.9493  4777.191733  3.295 Th I   L
20911.3693  4780.751025  2.933 Th I   L
20902.5805  4782.761194  3.107 Th II  L
20893.1020  4784.931003  1.961 Th II  L
20886.1198  4786.530632  3.410 Th I   L
20883.4284  4787.147499  3.665 Th I   L
20873.6664  4789.386339  4.188 Th I   L
20869.0859  4790.437579  2.529 Th II  L
20856.8635  4793.244880  3.215 Th I   L
20853.9934  4793.904562  2.402 Th I   L
20845.2567  4795.913819  3.322 Th I   L
20826.7678  4800.171433  2.960 Th II  L
20822.9498  4801.051591  2.197 Th I   L
20815.9277  4802.671208  2.385 Th I   L
20810.3622  4803.955663  2.494 Th II  L
20785.8771  4809.614655  4.099 Th I   L
20773.9498  4812.376111  3.195 Th I   L
20753.9197  4817.020718  2.926 Th I   L
20748.4296  4818.295327  2.035 Th I   L
20746.9116  4818.647871  2.871 Th II  L
20744.5641  4819.193168  3.233 Th I   L
20737.2842  4820.884994  3.985 Th I   L
20725.5876  4823.605718  3.906 Th I   L
20723.9079  4823.996682  3.610 Th I   L
20721.1051  4824.649210  2.348 Th II  L
20703.8935  4828.660096  2.256 Th I   L
20699.0204  4829.796917  3.170 Th I   L
20693.3477  4831.120944  4.316 Th I   L
20691.3070  4831.597425  3.871 Th I   L
20688.8898  4832.161917  1.651 Th I   L
20665.2240  4837.695793  1.894 Th II  L
20651.7901  4840.842740  4.539 Th I   L
20633.3758  4845.163006  3.394 Th I   L
20624.1663  4847.326610  2.738 Th I   L
20619.7588  4848.362742  4.171 Th I   L
20613.3844  4849.862041  3.381 Th I   L
20610.9288  4850.439875  3.689 Th II  L
20577.4456  4858.332526  3.147 Th II  L
20560.0932  4862.432943  1.985 Th I   L
20532.8661  4868.880725  3.569 Th I   L
20522.7169  4871.288590  3.597 Th I   L
20509.7676  4874.364234  3.846 Th I   L
20500.8047  4876.495337  3.128 Th I   L
20494.4414  4878.009460  3.918 Th I   L
20491.4014  4878.733135  4.423 Th I   L
20481.0260  4881.204677  3.543 Th I   L
20479.3779  4881.597495  2.375 Th I   L
20478.3020  4881.853970  2.904 Th I   L
20456.3437  4887.094321  2.204 Th I   L
20446.3197  4889.490314  3.182 Th I   L
20444.7836  4889.857693  2.370 Th II  L
20437.2499  4891.660229  2.513 Th I   L
20432.6576  4892.759664  3.286 Th I   L
20429.7951  4893.445228  3.123 Th I   L
20428.7086  4893.705480  2.064 Th I   L
20390.8439  4902.792955  3.162 Th I   L
20369.1585  4908.012642  1.957 Th I   L
20364.1875  4909.210714  2.008 Th I   L
20360.2634  4910.156909  3.630 Th I   L
20358.6393  4910.548612  2.461 Th I   L
20350.4344  4912.528468  3.338 Th II  L
20338.4775  4915.416563  2.469 Th I   L
20320.2903  4919.816059  4.365 Th II  L
20289.4280  4927.299697  2.944 Th I   L
20282.0764  4929.085714  3.009 Th I   L
20278.3710  4929.986413  2.782 Th II  L
20240.2553  4939.270487  2.687 Th I   L
20238.7347  4939.641603  4.139 Th I   L
20231.4686  4941.415690  2.681 Th I   L
20224.7244  4943.063499  4.058 Th I   L
20210.0086  4946.662819  3.719 Th II  L
20195.3582  4950.251328  2.956 Th I   L
20193.8284  4950.626354  3.330 Th II  L
20185.4132  4952.690263  2.797 Th I   L
20180.3584  4953.930837  2.129 Th I   L
20163.4002  4958.097352  2.774 Th I   L
20150.0481  4961.382796  2.269 Th I   L
20148.6519  4961.726585  3.155 Th I   L
20142.7173  4963.188471  2.834 Th II  L
20132.3992  4965.732215  3.563 Th I   L
20125.9101  4967.333293  1.827 Th I   L
20120.1490  4968.755634  3.196 Th II  L
20091.0645  4975.948676  2.536 Th II  L
20073.9709  4980.185897  3.558 Th I   L
20070.8906  4980.950241  2.884 Th II  L
20064.7004  4982.486931  3.820 Th I   L
20053.0889  4985.372021  4.132 Th I   L
20050.7732  4985.947784  2.721 Th I   L
20049.2143  4986.335483  1.919 Th II  L
20045.9530  4987.146715  2.874 Th II  L
20037.2681  4989.308372  3.624 Th I   L
20025.9609  4992.125491  2.643 Th I   L
20023.9234  4992.633479  2.477 Th I   L
20019.4498  4993.749146  3.394 Th I   L
20018.0196  4994.105932  2.872 Th I   L
20005.1247  4997.325079  1.835 Th II  L
19994.6612  4999.940293  2.653 Th II  L
19993.4363  5000.246624  2.698 Th I   L
19986.0390  5002.097356  4.550 Th I   L
19982.8529  5002.894914  2.210 Th I   L
19980.0422  5003.598696  3.227 Th I   L
19970.5515  5005.976613  2.228 Th I   L
19961.7267  5008.189708  2.305 Th II  L
19952.8521  5010.417290  2.487 Th I   L
19948.6292  5011.477936  2.650 Th I   L
19937.8633  5014.184036  2.027 Th I   L
19936.8108  5014.448752  2.105 Th I   L
19928.5181  5016.535411  2.911 Th I   L
19915.5337  5019.806082  3.969 Th I   L
19909.7956  5021.252837  2.581 Th I   L
19900.9629  5023.481477  2.550 Th I   L
19900.0638  5023.708441  3.000 Th I   L
19891.5410  5025.860934  1.970 Th II  L
19879.0789  5029.011667  2.804 Th I   L
19876.6352  5029.629949  2.708 Th II  L
19875.6013  5029.891591  3.661 Th I   L
19862.0956  5033.311842  1.810 Th II  L
19848.6200  5036.729092  2.622 Th I   L
19838.7674  5039.230522  4.311 Th I   L
19837.6019  5039.526601  3.066 Th I   L
19821.9124  5043.515543  2.690 Th I   L
19818.6607  5044.343079  1.929 Th I   L
19815.1048  5045.248316  3.603 Th I   L
19808.0559  5047.043744  3.964 Th I   L
19806.5551  5047.426158  2.637 Th II  L
19793.3865  5050.784272  3.995 Th I   L
19791.2017  5051.341850  2.066 Th II  L
19789.0597  5051.888619  3.573 Th I   L
19785.2656  5052.857397  1.660 Th I   L
19765.2033  5057.986289  3.574 Th II  L
19757.8804  5059.860949  3.816 Th I   L
19750.8732  5061.656103  3.309 Th I   L
19745.8944  5062.932389  3.067 Th I   L
19743.6239  5063.514632  3.419 Th I   L
19739.3861  5064.601734  4.121 Th I   L
19738.0487  5064.944882  4.162 Th I   L
19737.0856  5065.192056  3.913 Th I   L
19733.4104  5066.135402  3.525 Th I   L
19730.9109  5066.777182  3.241 Th I   L
19729.5067  5067.137803  3.189 Th I   L
19720.9561  5069.334846  2.840 Th I   L
19716.6116  5070.451884  2.053 Th I   L
19700.3133  5074.646784  2.688 Th I   L
19697.1320  5075.466404  2.555 Th II  L
19692.7618  5076.592766  1.741 Th II  L
19682.8874  5079.139590  1.999 Th II  L
19673.9522  5081.446377  3.312 Th I   L
19669.3967  5082.623269  2.554 Th I   L
19660.2256  5084.994251  3.101 Th I   L
19656.9573  5085.839710  2.158 Th I   L
19640.6907  5090.051923  2.894 Th I   L
19615.8997  5096.484919  4.005 Th I   L
19611.4348  5097.645229  1.671 Th I   L
19609.9033  5098.043343  3.391 Th II  L
19598.0398  5101.129448  3.347 Th I   L
19576.7872  5106.667313  2.278 Th I   L
19565.0438  5109.732496  2.740 Th I   L
19559.1287  5111.277808  3.578 Th I   L
19544.7257  5115.044494  4.338 Th I   L
19516.2806  5122.499794  3.020 Th I   L
19504.8963  5125.489648  2.944 Th I   L
19493.4838  5128.490403  3.529 Th I   L
19486.8569  5130.234482  2.561 Th I   L
19469.7337  5134.746459  3.862 Th I   L
19459.3975  5137.473905  3.320 Th I   L
19430.7911  5145.037484  3.106 Th II  L
19426.9470  5146.055581  2.808 Th I   L
19418.8112  5148.211631  3.047 Th II  L
19415.0576  5149.206958  2.854 Th I   L
19396.0917  5154.242014  4.216 Th I   L
19379.6882  5158.604754  4.606 Th I   L
19368.6694  5161.539521  3.792 Th I   L
19361.4728  5163.458074  4.160 Th I   L
19342.2639  5168.585992  2.943 Th I   L
19323.2495  5173.672033  3.283 Th I   L
19317.0771  5175.325212  3.595 Th I   L
19314.8878  5175.911809  3.015 Th I   L
19305.3055  5178.480954  2.813 Th I   L
19302.8320  5179.144518  2.185 Th I   L
19296.9565  5180.721481  2.587 Th I   L
19284.7890  5183.990252  2.952 Th II  L
19283.0639  5184.454017  3.079 Th I   L
19275.7804  5186.413027  3.199 Th I   L
19268.5248  5188.366006  2.482 Th II  L
19259.2257  5190.871176  3.167 Th II  L
19245.9300  5194.457234  3.776 Th I   L
19240.9070  5195.813306  4.168 Th I   L
19235.6411  5197.235729  2.808 Th I   L
19217.9901  5202.009251  2.817 Th I   L
19206.3835  5205.152904  3.284 Th I   L
19189.5290  5209.724726  3.750 Th I   L
19183.9839  5211.230608  4.402 Th I   L
19179.8731  5212.347549  2.023 Th I   L
19178.6410  5212.682412  1.978 Th I   L
19164.2509  5216.596580  3.567 Th II  L
19157.1587  5218.527844  3.028 Th II  L
19155.0209  5219.110260  4.085 Th I   L
19148.3539  5220.927451  3.273 Th I   L
19143.4571  5222.262956  2.217 Th I   L
19121.6281  5228.224679  3.368 Th I   L
19118.8112  5228.994997  2.755 Th I   L
19103.3562  5233.225429  3.270 Th II  L
19088.7395  5237.232668  1.899 Th I   L
19087.3001  5237.627634  2.081 Th II  L
19082.9811  5238.813071  3.907 Th I   L
19077.9435  5240.196395  3.468 Th II  L
19071.0538  5242.089528  2.445 Th II  L
19068.8980  5242.682167  1.871 Th I   L
19050.8285  5247.654859  4.086 Th II  L
19039.1535  5250.872810  3.194 Th I   L
19012.0442  5258.360132  4.445 Th I   L
19006.9268  5259.775891  2.728 Th I   L
19005.7396  5260.104444  3.694 Th I   L
18981.9017  5266.710292  4.130 Th I   L
18960.5397  5272.644123  2.328 Th II  L
18959.5224  5272.927040  3.480 Th I   L
18955.2387  5274.118669  3.861 Th I   L
18952.2664  5274.945847  1.799 Th I   L
18947.0130  5276.408426  2.599 Th II  L
18944.3647  5277.146034  3.258 Th I   L
18930.2943  5281.068457  3.816 Th I   L
18917.8513  5284.542059  2.105 Th II  L
18891.8456  5291.816620  3.411 Th I   L
18883.8175  5294.066369  2.049 Th I   L
18882.6384  5294.396938  3.613 Th I   L
18880.1721  5295.088540  2.693 Th I   L
18871.9071  5297.407579  2.450 Th I   L
18868.7909  5298.282447  3.896 Th I   L
18867.8014  5298.560336  2.920 Th I   L
18860.8142  5300.523253  3.568 Th I   L
18857.6791  5301.404493  2.696 Th II  L
18726.1560  5338.639308  2.175 Th I   L
18719.6385  5340.498065  2.839 Th I   L
18708.8378  5343.581173  4.451 Th I   L
18699.0511  5346.377927  2.760 Th II  L
18693.4783  5347.971782  3.488 Th I   L
18689.8664  5349.005334  2.905 Th I   L
18685.6746  5350.205297  1.885 Th I   L
18682.4566  5351.126857  3.407 Th I   L
18670.3339  5354.601394  3.178 Th I   L
18666.7268  5355.636115  3.024 Th I   L
18656.0283  5358.707408  2.814 Th I   L
18652.1333  5359.826437  2.957 Th I   L
18651.0091  5360.149511  3.836 Th I   L
18647.5102  5361.155263  3.273 Th I   L
18643.6894  5362.253974  2.598 Th II  L
18642.5725  5362.575235  3.471 Th I   L
18628.2158  5366.708196  2.020 Th I   L
18614.3382  5370.709320  3.508 Th I   L
18607.4337  5372.702205  3.288 Th I   L
18598.2594  5375.352518  3.511 Th II  L
18596.8198  5375.768622  2.902 Th II  L
18595.5696  5376.130050  2.783 Th III L
18586.2175  5378.835215  3.607 Th I   L
18585.2673  5379.110219  4.046 Th I   L
18572.0887  5382.927239  3.346 Th II  L
18568.2661  5384.035411  3.288 Th II  L
18559.3888  5386.610713  4.180 Th I   L
18554.4275  5388.051083  3.135 Th I   L
18544.0158  5391.076288  2.596 Th II  L
18538.8697  5392.572787  3.427 Th II  L
18531.3493  5394.761204  4.186 Th I   L
18526.7155  5396.110525  2.381 Th I   L
18519.5248  5398.205732  2.761 Th I   L
18517.8221  5398.702101  3.720 Th I   L
18514.6669  5399.622162  2.836 Th I   L
18512.8703  5400.146164  2.829 Th I   L
18502.4096  5403.199272  2.985 Th I   L
18495.5328  5405.208258  2.056 Th II  L
18490.2430  5406.754625  2.533 Th I   L
18487.1712  5407.653006  4.055 Th I   L
18476.5268  5410.768418  4.073 Th I   L
18431.4296  5424.007403  3.832 Th I   L
18425.7551  5425.677824  3.594 Th II  L
18423.2803  5426.406673  3.140 Th I   L
18414.1240  5429.104937  2.508 Th I   L
18407.3205  5431.111593  4.070 Th I   L
18399.9348  5433.291671  2.615 Th II  L
18397.0228  5434.151676  3.648 Th I   L
18393.7328  5435.123689  2.684 Th II  L
18389.0754  5436.500247  2.236 Th II  L
18386.0719  5437.388347  2.964 Th II  L
18375.2146  5440.601143  3.329 Th I   L
18356.9220  5446.022761  1.785 Th II  L
18349.3423  5448.272401  2.312 Th I   L
18345.2769  5449.479790  3.102 Th II  L
18336.0614  5452.218660  4.043 Th I   L
18313.3874  5458.969195  2.358 Th III L
18302.0946  5462.337536  2.523 Th I   L
18301.1724  5462.612784  2.757 Th II  L
18298.8089  5463.318337  2.350 Th I   L
18297.3043  5463.767589  2.260 Th I   L
