# Westinhouse Lamp linelist; vacuum wavelengths
# https://noirlab.edu/science/documents/scidoc2213
#
0  3619.2119 1 ThI
0  3620.8387 1 ThI
0  3621.1187 1 ThII
0  3622.1375 1 ArII
0  3622.3358 1 Th
0  3622.7954 1 ThI
0  3623.7725 1 ThI
0  3624.4720 1 ThI 
0  3624.8953 1 ThII
0  3625.0293 1 ThI 
0  3625.1496 1 ThI
0  3625.6280 1 ThII 
0  3625.8933 1 ThI
0  3626.9390 1 ThI 
0  3629.8503 1 Th
0  3632.8303 1 ThI
0  3634.5822 1 ThI 
0  3634.8124 1 ArII
0  3635.2419 1 ThII
0  3635.4195 1 ThII
0  3635.9433 1 Th
0  3636.1728 1 ThII
0  3636.5667 1 ThII
0  3636.8345 1 Th
0  3637.0310 1 ArII 
0  3637.5557 1 ThII
0  3638.3192 1 ThI
0  3638.6444 1 ThI
0  3639.4469 1 ThII
0  3639.8329 1 ArII
0  3641.9647 1 ThI
0  3642.2490 1 ThI 
0  3642.5729 1 ThI
0  3643.5123 1 ThI
0  3643.8250 1 ThI
0  3644.4075 1 Th
0  3644.7138 1 ThII
0  3645.3638 1 ThI
0  3645.7065 1 ThI
0  3646.2677 1 Th
0  3647.6455 1 ThII
0  3648.1741 1 ThII
0  3648.4212 1 ThII
0  3649.2496 1 ThII
0  3649.7349 1 ThI
0  3650.8896 1 ArII
0  3651.5716 1 ThII
0  3652.1683 1 ThII
0  3652.5372 1 ThII
0  3654.4618 1 ThI 
0  3655.1256 1 ThI
0  3655.2782 1 ArII
0  3656.0498 1 ArII
0  3656.2006 1 ThII
0  3656.6938 1 ThI
0  3657.0554 1 ThI
0  3657.6427 1 ThI
0  3658.0637 1 ThII
0  3658.2275 1 ThII
0  3658.8087 1 ThI
0  3659.6294 1 ThI
0  3660.4370 1 ArII
0  3661.6214 1 ThI
0  3661.9833 1 ThI
0  3662.2855 1 ThI
0  3662.7504 1 ThI
0  3663.2025 1 ThI
0  3663.5444 1 ThI
0  3663.7023 1 ThII
0  3665.1811 1 ThII
0  3665.4407 1 Th
0  3666.9811 1 ThI
0  3667.6218 1 ThI
0  3668.1398 1 Th
0  3668.3901 1 Th
0  3669.6024 1 ArII
0  3669.9684 1 ThI
0  3670.6370 1 Th
0  3671.0048 1 ArII
0  3671.5398 1 ThI
0  3672.3003 1 ThI
0  3672.5218 1 ThI
0  3673.2645 1 ArII
0  3673.7935 1 ThII
0  3674.0147 1 ThI
0  3674.8910 1 ThI 
0  3675.1372 1 ThI
0  3675.5675 1 ThII
0  3675.7893 1 ThI
0  3675.9592 1 ThI
0  3676.1424 1 Th
0  3676.6897 1 ThII 
0  3677.9139 1 ThII
0  3678.0483 1 ThII
0  3678.2701 1 ArII
0  3678.4804 1 ThI
0  3679.1343 1 Th
0  3679.5444 1 ThI
0  3679.7105 1 ThII
0  3680.0609 1 ArII
0  3680.4477 1 ThI
0  3680.6053 1 ThI
0  3681.8836 1 ThII
0  3682.1793 1 ThI
0  3682.4863 1 ThI
0  3683.4931 1 ThI
0  3684.9329 1 ThI
0  3685.5870 1 ThI 
0  3686.9812 1 ThII
0  3687.1943 1 ThI
0  3687.4936 1 Th
0  3687.6700 1 ThII 
0  3687.9841 1 ThI
0  3688.7604 1 ThII
0  3690.1158 1 Th
0  3690.6238 1 ThI
0  3691.4117 1 ThI
0  3691.6141 1 ThI
0  3691.8759 1 ThI
0  3692.0763 1 ThII
0  3692.5664 1 ThI
0  3693.2473 1 ThI
0  3693.5238 1 Th
0  3693.9946 1 ThI
0  3694.1785 1 Th 
0  3694.3651 1 ThI
0  3694.7854 1 ThII
0  3695.2889 1 ThI
0  3695.9737 1 ThII
0  3696.6468 1 ThII
0  3697.0308 1 ThII
0  3697.7436 1 ThI
0  3698.1061 1 ThI
0  3698.7545 1 Th
0  3699.1811 1 Th
0  3699.8808 1 ThI
0  3700.3118 1 ThII
0  3700.7653 1 ThII
0  3700.9872 1 ThI
0  3702.8638 1 ThII
0  3703.2299 1 ThI
0  3703.7743 1 ThI
0  3704.3373 1 Th
0  3704.7103 1 Th
0  3704.8616 1 ThI
0  3706.0238 1 Th
0  3706.7672 1 ThI
0  3707.0036 1 Th
0  3707.4282 1 ThII
0  3708.7530 1 ThII 
0  3709.8620 1 ThI 
0  3711.3041 1 ThII
0  3711.6229 1 ThI
0  3711.8332 1 ThI
0  3712.5591 1 ThI
0  3714.0705 1 Th
0  3714.3254 1 Th
0  3715.5606 1 Th
0  3715.8615 1 ThI
0  3716.5836 1 Th
0  3717.1713 1 ArII
0  3717.8293 1 ThII
0  3718.2065 1 ArII
0  3719.4347 1 ThI
0  3719.8362 1 ThI
0  3719.9772 1 ThII
0  3720.3073 1 ThII
0  3720.4265 1 ArII
0  3721.2152 1 ThI
0  3721.8254 1 ThII
0  3722.1154 1 ThII
0  3723.2898 1 ThII
0  3723.6561 1 ThII
0  3723.9199 1 ThI
0  3724.5165 1 ArII
0  3725.3932 1 Th
0  3726.7246 1 ThII
0  3727.6120 1 ThI 
0  3727.9027 1 ThI
0  3729.3087 1 ArII
0  3729.8361 1 Th
0  3729.9459 1 ThI
0  3730.3683 1 ThI
0  3730.7485 1 ThII
0  3732.9854 1 ThI
0  3733.6724 1 ThI
0  3734.5977 1 ThII
0  3735.5109 1 ThII
0  3736.9026 1 Th
0  3737.5125 1 ThI
0  3737.8890 1 ArII 
0  3738.8439 1 ThII
0  3740.8551 1 ThII
0  3741.1830 1 ThII 
0  3742.2773 1 Th
0  3742.9234 1 ThI
0  3743.5083 1 Th
0  3743.8958 1 Th
0  3744.7367 1 ThII
0  3744.9109 1 ThI
0  3745.1763 1 ThI
0  3745.6591 1 Th
0  3745.9706 1 ThI
0  3746.9133 1 ArII
0  3747.5390 1 ThII 
0  3748.2838 1 ThII
0  3749.0843 1 ThI
0  3749.6183 1 ThI
0  3750.4939 1 Th
0  3750.6602 1 ThII
0  3751.0219 1 ThI
0  3752.5689 1 ThII 
0  3753.2421 1 ThI 
0  3753.5177 1 ArII
0  3754.0308 1 ThI
0  3754.2884 1 Th
0  3754.5930 1 ThII 
0  3755.2121 1 ThI
0  3755.9869 1 Th
0  3756.2941 1 ThI
0  3757.6941 1 ThI
0  3758.4671 1 ThI
0  3758.7063 1 ThI
0  3759.4342 1 ThI
0  3760.2724 1 ThII
0  3761.1019 1 ThII
0  3761.3164 1 Th
0  3761.7044 1 ThI
0  3762.4166 1 ThII
0  3763.5053 1 ArII
0  3765.2700 1 ArII 
0  3766.1186 1 ArII
0  3766.4473 1 ThI 
0  3767.0819 1 Th
0  3767.9007 1 Th
0  3768.4359 1 ThII
0  3769.5854 1 Th
0  3770.0560 1 ThI 
0  3770.3687 1 ArI
0  3770.5200 1 ArII 
0  3771.3708 1 ThI
0  3771.6150 1 ThI
0  3772.2369 1 ThII
0  3772.6498 1 ThI
0  3773.0521 1 Th
0  3773.7574 1 ThII
0  3774.2037 1 ThII
0  3774.7331 1 Th
0  3775.4234 1 ThI
0  3775.9028 1 ThII
0  3776.2711 1 ThI
0  3776.6239 1 ThI
0  3777.4167 1 ThI 
0  3777.7473 1 ThI
0  3779.5624 1 Th
0  3780.8398 1 ArII
0  3780.9662 1 ThI
0  3781.3189 1 ThI
0  3783.0127 1 ThII
0  3783.2964 1 ThII
0  3783.4936 1 ThI
0  3784.5749 1 Th
0  3784.7942 1 ThI
0  3785.2804 1 Th
0  3785.6002 1 ThII
0  3786.3824 1 ArII
0  3786.883  1 Th 
0  3789.168  1 Th
0  3790.356  1 Th
0  3790.795  1 Th
0  3792.374  1 Th
0  3792.730  1 Th 
0  3794.151  1 Th
0  3794.318  1 Th
0  3795.3800 1 
0  3798.103  1 Th
0  3799.3820 1 ArII 
0  3800.198  1 Th
0  3801.443  1 Th
0  3803.0750 1 ThI 
0  3803.984  1 Th
0  3805.314  1 Th
0  3805.820  1 Th 
0  3807.874  1 Th
0  3808.129  1 Th
0  3808.5748 1 ArII
0  3809.4561 1 ArII
0  3809.835  1 Th
0  3813.0678 1 ThII
0  3816.1666 1 Th 
0  3817.4767 1 Th
0  3818.6855 1 ThI
0  3820.7926 1 ThI
0  3821.4308 1 ThII
0  3822.1485 1 ThII
0  3822.8619 1 Th
0  3823.0676 1 ThI
0  3823.4577 1 ThI
0  3823.5852 1 ThII
0  3824.5533 1 Th
0  3825.1331 1 ThI
0  3825.6729 1 ArII
0  3826.3688 1 ThI
0  3826.8072 1 ArII
0  3828.3846 1 ThI
0  3830.0606 1 ThI
0  3830.5100 1 ThII
0  3830.7736 1 ThI
0  3831.6398 1 ThI 
0  3832.3035 1 Th
0  3833.0860 1 Th 
0  3834.6787 1 ArI
0  3835.7111 1 ThI
0  3836.5851 1 ThI
0  3837.8752 1 ThI
0  3838.2922 1 Th
0  3839.6953 1 ThI
0  3840.3809 1 Th
0  3840.8004 1 ThI
0  3841.5187 1 ArII
0  3841.9601 1 ThII
0  3842.5502 1 Th
0  3842.8968 1 ThI
0  3843.5087 1 Th
0  3844.7311 1 ArII
0  3845.4055 1 ArII
0  3846.2491 1 ThII
0  3846.6267 1 ThI
0  3846.8876 1 ThI
0  3847.6199 1 ThI
0  3849.1832 1 Th
0  3849.9114 1 ThI
0  3850.1340 1 ThII 
0  3850.5813 1 ArII
0  3851.1583 1 ThI
0  3852.1353 1 ThI
0  3852.9590 1 ThII
0  3853.8277 1 ThI
0  3854.5108 1 ThII
0  3856.3544 1 ThI
0  3857.5089 1 ThII
0  3858.9038 1 Th
0  3859.8396 1 ThII
0  3861.3524 1 ThI
0  3862.0522 1 Th
0  3862.4218 1 ThI
0  3863.4059 1 ThII
0  3866.9092 1 ThI
0  3867.5786 1 ThII
0  3868.2547 1 ThI
0  3868.5284 1 ArII
0  3869.6633 1 ThI
0  3871.4563 1 ThII
0  3871.6174 1 Th
0  3872.1371 1 ArII
0  3873.1479 1 ThI
0  3873.4740 1 ThI
0  3873.8224 1 ThI
0  3874.2438 1 ThI
0  3874.8619 1 ThI
0  3875.3731 1 ThI
0  3875.6462 1 ThI
0  3878.6620 1 ThI
0  3879.2688 1 ThI
0  3879.4454 1 ThI
0  3879.6441 1 ThI
0  3880.1948 1 ThI
0  3880.3332 1 ArII
0  3881.4980 1 ThII
0  3882.1430 1 ThII
0  3883.7683 1 ThI
0  3884.5245 1 ThII
0  3884.8225 1 Th
0  3885.4038 1 Th
0  3885.7681 1 ThII
0  3886.0049 1 Th
0  3886.2564 1 ThI
0  3886.9159 1 ThI
0  3889.9059 1 ThI
0  3891.2045 1 ThI
0  3891.4017 1 ArII
0  3891.7260 1 ThI
0  3891.9792 1 ArII
0  3893.6519 1 ThI
0  3894.6600 1 ArI
0  3895.4192 1 ThI
0  3898.4374 1 ThI
0  3898.7967 1 Th
0  3899.0310 1 Th
0  3900.5767 1 ThI
0  3900.8785 1 ThII
0  3901.1522 1 ThII
0  3901.6621 1 ThI
0  3902.1708 1 Th
0  3903.1024 1 ThI
0  3903.4812 1 ThI
0  3904.0828 1 ThII
0  3905.1865 1 ThII
0  3907.1603 1 ThI
0  3907.5432 1 ThI
0  3908.7491 1 ThI
0  3908.9797 1 ThI
0  3909.1390 1 ThI
0  3910.5210 1 ThI
0  3910.7734 1 ThI
0  3911.5760 1 ArII
0  3911.9091 1 ThI
0  3912.2810 1 ThII
0  3913.6450 1 ThI
0  3914.1623 1 Th
0  3914.7675 1 ArII
0  3915.2953 1 ThI
0  3915.8489 1 ThI
0  3916.4176 1 ThI
0  3917.2693 1 ThI
0  3918.0701 1 Th
0  3918.5115 1 Th
0  3919.0234 1 ThI
0  3919.4602 1 Th
0  3922.2191 1 ThII
0  3923.7995 1 ThI
0  3924.4034 1 Th
0  3925.0934 1 ThI
0  3925.7188 1 ArII
0  3926.0456 1 ArII
0  3926.8630 1 ThI
0  3927.1762 1 ThII
0  3927.8062 1 ThI
0  3928.6233 1 ArII
0  3929.2904 1 ThI
0  3929.6693 1 ThII
0  3930.3303 1 Th
0  3931.2566 1 ThII
0  3931.9941 1 Th
0  3932.2264 1 ThII
0  3932.5466 1 ArII
0  3932.9113 1 ThI
0  3933.2375 1 ThI
0  3933.6611 1 Th
0  3934.2742 1 Th
0  3935.2037 1 Th
0  3935.9388 1 ThII
0  3936.3532 1 Th
0  3937.0406 1 ThII
0  3937.9237 1 ThII
0  3938.1523 1 ThI
0  3938.4227 1 ThII
0  3939.1593 1 Th
0  3939.3188 1 ThI
0  3940.3686 1 ThII
0  3940.8387 1 ThI
0  3942.0732 1 ThI
0  3942.3580 1 Th
0  3944.2534 1 ThI
0  3945.1352 1 Th
0  3945.5072 1 ThII
0  3945.8201 1 ThII
0  3946.1455 1 ThII
0  3946.3921 1 ThI
0  3947.1364 1 Th
0  3947.3308 1 ThI
0  3947.5046 1 ArI
0  3948.0305 1 ThI
0  3948.9789 1 ArI
0  3950.3951 1 ThI
0  3950.8050 1 ThI
0  3951.1085 1 ThII
0  3951.5149 1 ThII
0  3952.2355 1 Th
0  3952.7608 1 ThI
0  3953.4448 1 Th
0  3954.7267 1 Th
0  3955.1699 1 ThI
0  3955.8903 1 ThI
0  3956.6908 1 ThII
0  3958.2372 1 Th
0  3959.3000 1 ThI
0  3960.8796 1 Th
0  3961.5208 1 Th
0  3962.4196 1 ThI
0  3963.2199 1 ThII
0  3963.4688 1 ThII
0  3964.0302 1 ThI
0  3964.7257 1 Th
0  3966.9647 1 Th
0  3967.3921 1 ThI
0  3968.4673 1 Th
0  3969.0026 1 ThII
0  3969.6641 1 ThI
0  3972.1545 1 Th
0  3972.6395 1 ThI
0  3973.1961 1 ThI
0  3974.4766 1 ArII
0  3974.7590 1 ArII
0  3975.2218 1 ThII
0  3975.4674 1 ThI
0  3976.4149 1 ThII
0  3979.0433 1 ThII
0  3979.3559 1 ArII
0  3980.0896 1 Th
0  3980.7550 1 ThII
0  3981.1065 1 ThII
0  3981.8281 1 ThI
0  3982.1020 1 ThII
0  3982.8956 1 ThI
0  3984.0955 1 ThI
0  3984.3757 1 ThII
0  3984.8795 1 ThI
0  3986.0739 1 Th
0  3987.2061 1 ThI
0  3987.7062 1 ThII
0  3988.0273 1 Th
0  3988.5997 1 ThII
0  3988.8456 1 ThII
0  3990.4922 1 ThI
0  3991.7309 1 ThI
0  3992.0535 1 ArII
0  3992.2726 1 ThII
0  3993.2989 1 Th
0  3994.5494 1 ThII
0  3994.7918 1 ArII
0  3996.0617 1 ThII
0  3996.6687 1 ThI
0  3997.4687 1 ThII
0  3997.8654 1 ThII
0  3998.4038 1 Th
0  3998.7334 1 ThI
0  3998.9526 1 ThI
0  4000.2811 1 ThI
0  4001.0581 1 ThI
0  4001.8935 1 ThI
0  4003.1057 1 ThII
0  4003.3086 1 ThII
0  4003.5740 1 ThI
0  4005.0928 1 ThI
0  4005.3628 1 ArII
0  4005.9615 1 ThI
0  4006.3806 1 ThII
0  4007.0188 1 ThII
0  4008.2102 1 ThI
0  4009.0112 1 ThI
0  4011.5916 1 ThI
0  4011.7398 1 ThI
0  4012.4952 1 ThI
0  4013.8566 1 ArII
0  4014.5143 1 ThII
0  4014.7164 1 ThI
0  4017.0627 1 ThI
0  4018.0990 1 ThI
0  4019.1289 1 ThII
0  4020.3541 1 ThI
0  4021.1498 1 ThI
